customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
James Day,Ahvaz,Home Appliances,Refrigerator,4,1800,7200,2025-01-30,9004
Scott Barber,Tehran,Home Appliances,Washing Machine,2,1500,3000,2024-03-03,9005
Nathan Frank,Karaj,Electronics,Tablet,2,500,1000,2025-05-28,9006
Katherine Williams,Shiraz,Books,Data Science Handbook,1,60,60,2025-01-19,9007
Jaime Johnson,Tabriz,Electronics,Smartphone,5,800,4000,2024-02-19,9008
Brent Sanchez,Qom,Sports,Football,5,30,150,2025-08-13,9009
Ryan Gonzales,Kermanshah,Books,Algorithms,2,70,140,2025-05-15,9010
Christopher Howard,Tabriz,Books,Python Programming,1,45,45,2024-07-26,9011
Andrew Young,Rasht,Home Appliances,Microwave,4,220,880,2025-09-17,9012
Anthony Lowe,Ahvaz,Sports,Running Shoes,3,120,360,2025-08-29,9013
Alexander Rodriguez,Rasht,Sports,Basketball,1,35,35,2024-05-17,9014
Elizabeth Jones,Shiraz,Sports,Football,2,30,60,2024-09-08,9015
Sarah Fox,Tehran,Books,Clean Code,4,55,220,2025-09-07,9016
Erika Peck,Shiraz,Sports,Tennis Racket,2,180,360,2024-11-15,9017
Aaron Houston,Karaj,Books,Python Programming,4,45,180,2024-03-29,9018
Michelle Boyd,Isfahan,Sports,Running Shoes,4,120,480,2024-10-26,9019
Laura Arnold,Mashhad,Books,Algorithms,1,70,70,2025-07-19,9020
Kristina Hobbs,Kermanshah,Books,Clean Code,2,55,110,2025-08-19,9021
David Gibson,Rasht,Home Appliances,Washing Machine,4,1500,6000,2024-02-05,9022
Robert Chang,Kermanshah,Sports,Football,5,30,150,2024-11-14,9023
Dr. Eric Alvarez IV,Ahvaz,Home Appliances,Vacuum Cleaner,4,300,1200,2025-02-01,9024
Lauren Mata,Tehran,Sports,Football,4,30,120,2025-05-03,9025
Kenneth Gross,Kermanshah,Home Appliances,Washing Machine,3,1500,4500,2024-07-22,9026
Kendra Bass,Tehran,Home Appliances,Microwave,5,220,1100,2025-08-05,9027
Nicholas Scott,Shiraz,Books,Clean Code,2,55,110,2025-12-10,9028
Amanda Smith,Shiraz,Books,Clean Code,3,55,165,2025-02-11,9029
Eric Russell,Rasht,Electronics,Smart Watch,2,250,500,2024-03-16,9030
Walter Pena,Mashhad,Books,Data Science Handbook,3,60,180,2024-05-25,9031
Christy Lee,Ahvaz,Sports,Running Shoes,2,120,240,2024-09-01,9032
Mario Garcia,Ahvaz,Electronics,Tablet,5,500,2500,2025-10-30,9033
Regina Edwards MD,Tehran,Electronics,Tablet,4,500,2000,2024-12-16,9034
Daniel Kerr,Mashhad,Sports,Fitness Band,2,90,180,2025-05-22,9035
Rebecca Brown,Tabriz,Sports,Football,5,30,150,2025-03-02,9036
Stephanie Austin,Rasht,Electronics,Smart Watch,1,250,250,2024-01-08,9037
Heidi Leonard,Rasht,Electronics,Smart Watch,2,250,500,2024-08-31,9038
Jessica Myers,Karaj,Books,Algorithms,5,70,350,2024-01-13,9039
Nicole Dunn,Shiraz,Books,Algorithms,1,70,70,2025-12-30,9040
Susan Marsh,Tabriz,Books,Clean Code,1,55,55,2025-11-05,9041
Seth Perez,Tabriz,Books,Machine Learning,4,80,320,2025-08-11,9042
Sherry Garcia,Isfahan,Home Appliances,Microwave,3,220,660,2025-06-16,9043
Kristen Scott,Tabriz,Books,Clean Code,1,55,55,2024-08-01,9044
Dillon Rodriguez,Shiraz,Electronics,Tablet,5,500,2500,2024-09-03,9045
Brian Smith,Tehran,Sports,Basketball,3,35,105,2025-07-19,9046
Sarah Ward,Kermanshah,Books,Python Programming,5,45,225,2024-03-20,9047
Michele Callahan,Tabriz,Sports,Tennis Racket,3,180,540,2025-12-25,9048
Kaitlyn Thomas,Qom,Books,Machine Learning,2,80,160,2024-08-14,9049
Rita Murphy,Ahvaz,Books,Algorithms,1,70,70,2025-05-21,9050
Sabrina Aguilar,Shiraz,Sports,Tennis Racket,4,180,720,2024-12-05,9051
Dennis Stevens,Shiraz,Books,Python Programming,2,45,90,2025-10-09,9052
Joshua Gray,Shiraz,Books,Data Science Handbook,1,60,60,2025-01-20,9053
Melissa Wilson,Kermanshah,Books,Python Programming,4,45,180,2025-11-03,9054
Barry Bailey,Tabriz,Electronics,Smart Watch,5,250,1250,2025-12-15,9055
Amy Mendez,Isfahan,Books,Clean Code,5,55,275,2024-05-09,9056
Mary Williams,Qom,Home Appliances,Vacuum Cleaner,2,300,600,2024-09-03,9057
David Krueger,Mashhad,Electronics,Smartphone,2,800,1600,2024-07-14,9058
Mary Bradshaw,Shiraz,Home Appliances,Refrigerator,5,1800,9000,2025-08-06,9059
Paul Walker,Rasht,Electronics,Smart Watch,1,250,250,2025-10-11,9060
Lauren Mills,Tehran,Electronics,Smartphone,5,800,4000,2024-03-28,9061
Brittany Holt,Karaj,Sports,Fitness Band,5,90,450,2025-11-08,9062
Jacob Hampton,Tehran,Electronics,Smartphone,4,800,3200,2024-10-27,9063
Mr. Jose Robinson,Isfahan,Home Appliances,Refrigerator,1,1800,1800,2025-06-17,9064
Michael Lee,Tabriz,Electronics,Laptop,1,1200,1200,2025-08-22,9065
Eric Lowe,Qom,Home Appliances,Microwave,4,220,880,2025-07-03,9066
Tammie Marshall,Ahvaz,Home Appliances,Air Conditioner,5,2000,10000,2024-10-15,9067
Ronald Li,Tehran,Sports,Fitness Band,2,90,180,2024-07-19,9068
Sydney Cisneros,Tabriz,Electronics,Smartphone,3,800,2400,2024-06-15,9069
Pedro Pierce,Mashhad,Sports,Football,3,30,90,2024-04-04,9070
David Lozano,Mashhad,Home Appliances,Refrigerator,1,1800,1800,2025-02-18,9071
Denise Reed,Tabriz,Electronics,Headphones,3,150,450,2024-12-19,9072
Sheri Wang,Shiraz,Home Appliances,Washing Machine,3,1500,4500,2024-08-21,9073
Michael Nash,Tabriz,Books,Python Programming,2,45,90,2024-02-24,9074
Dustin Gonzalez DDS,Rasht,Sports,Tennis Racket,3,180,540,2025-01-13,9075
James Allen,Rasht,Electronics,Laptop,2,1200,2400,2024-02-14,9076
Carlos Hernandez,Karaj,Electronics,Headphones,3,150,450,2024-08-29,9077
John Smith,Isfahan,Home Appliances,Refrigerator,1,1800,1800,2024-08-09,9078
Robert Payne,Tehran,Sports,Fitness Band,4,90,360,2025-12-23,9079
Courtney Miller,Shiraz,Sports,Running Shoes,2,120,240,2024-05-28,9080
Jonathan Moon,Qom,Electronics,Headphones,2,150,300,2024-10-02,9081
Ashley Frank,Qom,Books,Data Science Handbook,1,60,60,2024-02-08,9082
Mike Webster,Tehran,Electronics,Tablet,1,500,500,2025-03-24,9083
Daniel Brown,Ahvaz,Books,Algorithms,4,70,280,2024-07-22,9084
David Sanchez,Isfahan,Home Appliances,Washing Machine,2,1500,3000,2025-05-13,9085
Eric Smith,Isfahan,Books,Python Programming,3,45,135,2024-05-01,9086
Natalie Young,Shiraz,Electronics,Laptop,2,1200,2400,2024-09-07,9087
John Warner,Isfahan,Home Appliances,Vacuum Cleaner,4,300,1200,2025-04-21,9088
Amy Cruz,Rasht,Books,Machine Learning,2,80,160,2024-05-17,9089
Erica Edwards,Rasht,Electronics,Laptop,1,1200,1200,2025-05-30,9090
Justin Vaughn,Qom,Home Appliances,Washing Machine,5,1500,7500,2024-10-16,9091
Mr. Vincent Caldwell,Tabriz,Sports,Fitness Band,1,90,90,2024-03-09,9092
John Cook,Tehran,Home Appliances,Refrigerator,3,1800,5400,2024-07-02,9093
Christopher Adams,Ahvaz,Sports,Football,2,30,60,2024-02-19,9094
Alexandra Weeks,Mashhad,Home Appliances,Washing Machine,5,1500,7500,2025-08-08,9095
Jose Johnson,Mashhad,Books,Clean Code,3,55,165,2024-12-28,9096
Justin Waters,Tabriz,Home Appliances,Vacuum Cleaner,4,300,1200,2025-06-06,9097
Michael Mccarthy,Kermanshah,Books,Python Programming,5,45,225,2024-07-02,9098
David Bryant,Tabriz,Electronics,Headphones,1,150,150,2025-10-15,9099
Lauren Ortiz,Tehran,Books,Algorithms,4,70,280,2025-07-20,9100
Jacqueline Giles,Mashhad,Electronics,Smart Watch,5,250,1250,2025-11-15,9101
James Olson,Ahvaz,Home Appliances,Washing Machine,5,1500,7500,2024-08-18,9102
Andrew Ward,Shiraz,Electronics,Smartphone,4,800,3200,2025-03-21,9103
Preston Long,Karaj,Books,Data Science Handbook,1,60,60,2025-09-05,9104
Ashlee Peterson MD,Kermanshah,Sports,Basketball,4,35,140,2025-09-11,9105
Joshua Cantrell,Ahvaz,Sports,Basketball,1,35,35,2024-05-06,9106
Rebecca Parrish,Mashhad,Electronics,Headphones,4,150,600,2024-11-20,9107
Robert Flores,Karaj,Sports,Basketball,4,35,140,2025-12-25,9108
Kelly Wilkinson,Qom,Books,Data Science Handbook,2,60,120,2024-12-22,9109
Dawn Gross,Mashhad,Books,Clean Code,1,55,55,2025-04-07,9110
Adriana Roberts,Mashhad,Books,Clean Code,1,55,55,2025-04-29,9111
Teresa Berry,Ahvaz,Books,Machine Learning,1,80,80,2025-06-09,9112
Joseph Arnold,Kermanshah,Home Appliances,Microwave,5,220,1100,2024-03-01,9113
David Hayes,Shiraz,Sports,Tennis Racket,2,180,360,2025-01-03,9114
Brandon Fuller,Ahvaz,Books,Data Science Handbook,4,60,240,2025-08-11,9115
Andrew Smith,Tabriz,Books,Clean Code,4,55,220,2024-03-01,9116
Todd Davis,Isfahan,Sports,Tennis Racket,5,180,900,2025-01-13,9117
Robert Ellison,Tabriz,Electronics,Headphones,2,150,300,2025-06-01,9118
Joy Johnson,Tabriz,Electronics,Smartphone,5,800,4000,2025-07-13,9119
Christopher Cook,Tabriz,Home Appliances,Microwave,4,220,880,2025-04-23,9120
Michelle Walton,Kermanshah,Books,Data Science Handbook,1,60,60,2024-04-15,9121
Catherine Turner,Shiraz,Books,Clean Code,2,55,110,2024-04-14,9122
Donna Bell,Shiraz,Home Appliances,Vacuum Cleaner,5,300,1500,2025-09-24,9123
Sandra Abbott,Kermanshah,Books,Algorithms,3,70,210,2024-07-08,9124
Nicole Gibson,Rasht,Books,Python Programming,1,45,45,2025-03-16,9125
Kevin Murphy,Rasht,Electronics,Smartphone,1,800,800,2024-01-03,9126
Megan Lozano,Shiraz,Sports,Fitness Band,1,90,90,2024-08-26,9127
Bryan Mendoza,Isfahan,Home Appliances,Air Conditioner,4,2000,8000,2024-03-15,9128
Mike Garcia,Shiraz,Sports,Basketball,4,35,140,2025-02-28,9129
Sandra Garcia,Isfahan,Sports,Running Shoes,2,120,240,2025-12-18,9130
Sherri Hernandez,Qom,Books,Algorithms,1,70,70,2025-11-17,9131
Jesus Lopez,Tabriz,Electronics,Headphones,5,150,750,2024-07-14,9132
Brenda Blair,Kermanshah,Sports,Running Shoes,4,120,480,2024-11-06,9133
Beth Bailey,Mashhad,Books,Machine Learning,3,80,240,2025-12-25,9134
Tammy Stephens,Ahvaz,Sports,Running Shoes,4,120,480,2025-11-27,9135
Debbie Smith,Ahvaz,Sports,Basketball,4,35,140,2025-09-19,9136
John Thompson,Karaj,Home Appliances,Air Conditioner,4,2000,8000,2024-01-16,9137
Vanessa Bond,Karaj,Home Appliances,Refrigerator,5,1800,9000,2025-07-08,9138
Steven Robertson,Qom,Books,Python Programming,4,45,180,2025-06-14,9139
Lisa Stone,Shiraz,Home Appliances,Washing Machine,1,1500,1500,2024-11-26,9140
Teresa Fitzgerald,Tehran,Home Appliances,Air Conditioner,3,2000,6000,2025-07-25,9141
Christina Sullivan,Rasht,Home Appliances,Vacuum Cleaner,3,300,900,2024-10-24,9142
Brandy Riggs,Tehran,Electronics,Headphones,3,150,450,2024-05-27,9143
Alexandra Richardson,Isfahan,Sports,Running Shoes,1,120,120,2024-10-25,9144
Jessica Holland,Qom,Electronics,Laptop,4,1200,4800,2024-07-16,9145
Jessica Johnson,Shiraz,Electronics,Laptop,5,1200,6000,2024-05-23,9146
Scott Stone,Ahvaz,Electronics,Smartphone,5,800,4000,2025-10-14,9147
Lisa White,Kermanshah,Books,Algorithms,2,70,140,2024-01-31,9148
Jennifer Parrish,Ahvaz,Home Appliances,Microwave,1,220,220,2024-06-25,9149
Jason Mills,Qom,Electronics,Laptop,1,1200,1200,2025-09-26,9150
Jillian Baker,Tabriz,Books,Clean Code,3,55,165,2025-02-12,9151
Justin Hodge Jr.,Rasht,Sports,Running Shoes,5,120,600,2024-11-07,9152
Sharon Rodriguez,Shiraz,Books,Data Science Handbook,1,60,60,2025-08-23,9153
Jennifer Wu,Shiraz,Sports,Football,3,30,90,2024-10-09,9154
John Gonzales,Rasht,Sports,Football,5,30,150,2024-08-22,9155
Tracy Bailey,Qom,Sports,Football,1,30,30,2024-03-22,9156
Debra Johnston,Mashhad,Electronics,Tablet,4,500,2000,2025-06-17,9157
Heather Morgan,Karaj,Electronics,Smart Watch,1,250,250,2025-07-21,9158
William Houston,Isfahan,Electronics,Smartphone,5,800,4000,2025-04-11,9159
Linda Thomas,Kermanshah,Electronics,Smartphone,3,800,2400,2024-02-19,9160
Aaron Edwards,Isfahan,Electronics,Smartphone,1,800,800,2024-02-06,9161
Brady Tyler,Isfahan,Home Appliances,Microwave,4,220,880,2025-02-18,9162
Dana Johnson,Karaj,Home Appliances,Refrigerator,2,1800,3600,2025-02-25,9163
Cameron Osborne,Qom,Books,Python Programming,2,45,90,2024-02-28,9164
Maria Dunlap,Qom,Home Appliances,Refrigerator,1,1800,1800,2025-01-28,9165
Melanie Walters,Kermanshah,Books,Python Programming,4,45,180,2024-03-15,9166
Jared Young,Mashhad,Home Appliances,Air Conditioner,4,2000,8000,2024-03-14,9167
David Coleman,Tabriz,Books,Python Programming,5,45,225,2025-11-26,9168
Alicia Hurst,Kermanshah,Home Appliances,Refrigerator,5,1800,9000,2025-10-31,9169
Christina Clark,Kermanshah,Electronics,Smartphone,2,800,1600,2025-07-13,9170
Thomas Walton DVM,Karaj,Electronics,Laptop,2,1200,2400,2024-01-18,9171
Brandon Williams,Isfahan,Home Appliances,Vacuum Cleaner,2,300,600,2024-04-07,9172
Lori Thomas,Qom,Books,Machine Learning,5,80,400,2025-01-14,9173
John Watts,Kermanshah,Electronics,Tablet,5,500,2500,2025-07-25,9174
Todd Norris,Qom,Electronics,Tablet,3,500,1500,2024-02-10,9175
Joe Johnson,Tabriz,Electronics,Tablet,1,500,500,2024-12-26,9176
Jonathan Hendricks,Isfahan,Home Appliances,Refrigerator,5,1800,9000,2024-11-23,9177
Stuart Perry,Tehran,Home Appliances,Refrigerator,4,1800,7200,2025-03-22,9178
William Gonzalez,Ahvaz,Home Appliances,Air Conditioner,5,2000,10000,2025-11-06,9179
Zoe Williams,Tabriz,Sports,Football,5,30,150,2025-04-18,9180
Maria Cross,Mashhad,Home Appliances,Air Conditioner,2,2000,4000,2024-11-18,9181
Jeffrey Nunez,Tabriz,Sports,Basketball,2,35,70,2025-08-20,9182
Sean Landry,Shiraz,Home Appliances,Refrigerator,4,1800,7200,2024-05-13,9183
Miss Rhonda Tucker,Qom,Books,Machine Learning,3,80,240,2024-04-30,9184
Courtney Dickerson,Ahvaz,Sports,Tennis Racket,3,180,540,2024-02-08,9185
Zachary Ortiz,Tabriz,Electronics,Headphones,2,150,300,2024-04-26,9186
Tami Hernandez,Tehran,Books,Python Programming,4,45,180,2024-12-28,9187
Dominique Mcintyre,Karaj,Electronics,Smart Watch,4,250,1000,2025-04-04,9188
Cindy Johnson,Karaj,Home Appliances,Microwave,2,220,440,2024-09-21,9189
Melanie Davis,Shiraz,Sports,Running Shoes,3,120,360,2024-01-15,9190
Allison Shaffer,Rasht,Home Appliances,Air Conditioner,1,2000,2000,2024-10-18,9191
James Brown,Tehran,Home Appliances,Refrigerator,2,1800,3600,2025-10-30,9192
Steven Morrow,Karaj,Sports,Running Shoes,5,120,600,2024-09-29,9193
Darrell Mcgee,Tehran,Sports,Running Shoes,2,120,240,2024-02-25,9194
Michael Romero,Isfahan,Home Appliances,Washing Machine,4,1500,6000,2025-10-16,9195
Philip Meyer,Ahvaz,Home Appliances,Air Conditioner,5,2000,10000,2024-12-08,9196
Gerald Zhang,Rasht,Electronics,Tablet,4,500,2000,2025-09-26,9197
Sara Black,Qom,Sports,Running Shoes,1,120,120,2024-09-30,9198
Michael Hill,Ahvaz,Books,Data Science Handbook,5,60,300,2024-05-31,9199
Gregory Thomas,Ahvaz,Home Appliances,Washing Machine,4,1500,6000,2025-11-19,9200
Amy Joyce,Isfahan,Home Appliances,Air Conditioner,5,2000,10000,2024-04-11,9201
Tina Johnson,Isfahan,Books,Python Programming,1,45,45,2025-02-17,9202
Lee Schneider,Shiraz,Books,Algorithms,1,70,70,2024-11-23,9203
Karen Sims,Ahvaz,Sports,Running Shoes,1,120,120,2024-02-17,9204
Martin Davis,Shiraz,Home Appliances,Refrigerator,5,1800,9000,2025-03-16,9205
Ryan Lopez,Shiraz,Sports,Tennis Racket,2,180,360,2024-07-21,9206
Paul Owens,Mashhad,Books,Algorithms,2,70,140,2025-06-02,9207
Carol Jackson,Mashhad,Books,Clean Code,3,55,165,2025-12-06,9208
Robyn Davis,Tehran,Sports,Football,2,30,60,2025-01-29,9209
Carl Harper,Tehran,Electronics,Tablet,2,500,1000,2024-05-17,9210
Steven Harris,Kermanshah,Sports,Tennis Racket,1,180,180,2024-04-11,9211
William Roberts,Mashhad,Home Appliances,Microwave,2,220,440,2024-11-09,9212
Natalie Villa,Mashhad,Home Appliances,Washing Machine,4,1500,6000,2024-09-20,9213
Cheryl Rasmussen,Qom,Electronics,Tablet,4,500,2000,2024-06-20,9214
Rachel Shelton,Karaj,Electronics,Tablet,4,500,2000,2024-03-22,9215
Joel Gillespie,Mashhad,Home Appliances,Microwave,4,220,880,2024-08-13,9216
Michael Stevenson,Kermanshah,Books,Python Programming,5,45,225,2024-07-11,9217
Emily Wagner,Qom,Sports,Running Shoes,4,120,480,2024-07-09,9218
Shannon Hoffman,Mashhad,Electronics,Smart Watch,5,250,1250,2024-01-04,9219
Renee Russell,Ahvaz,Sports,Basketball,1,35,35,2025-11-17,9220
Laura Reyes,Kermanshah,Home Appliances,Air Conditioner,2,2000,4000,2025-02-10,9221
Katherine Williams,Shiraz,Home Appliances,Air Conditioner,5,2000,10000,2024-08-24,9222
Linda Riley,Tehran,Home Appliances,Vacuum Cleaner,3,300,900,2024-02-02,9223
Steven Cruz,Karaj,Home Appliances,Refrigerator,1,1800,1800,2025-10-12,9224
Patricia Travis,Shiraz,Sports,Basketball,5,35,175,2024-05-18,9225
Jonathan Bird,Shiraz,Home Appliances,Refrigerator,3,1800,5400,2025-02-16,9226
Joshua Payne,Mashhad,Electronics,Smart Watch,3,250,750,2024-04-24,9227
Laura Nunez,Qom,Electronics,Smartphone,2,800,1600,2025-01-24,9228
Deanna Novak,Karaj,Books,Data Science Handbook,1,60,60,2025-11-17,9229
Paul Maxwell,Karaj,Electronics,Headphones,4,150,600,2025-01-08,9230
Jeffrey Baker,Ahvaz,Electronics,Smartphone,2,800,1600,2025-05-27,9231
Diane Thompson,Isfahan,Electronics,Smartphone,5,800,4000,2024-11-29,9232
Jose Palmer,Shiraz,Electronics,Laptop,2,1200,2400,2025-09-16,9233
Lynn Harvey,Kermanshah,Home Appliances,Air Conditioner,1,2000,2000,2024-10-27,9234
Megan Dixon,Mashhad,Books,Machine Learning,1,80,80,2024-06-27,9235
Kenneth Smith,Tehran,Sports,Fitness Band,4,90,360,2025-06-17,9236
Justin Vaughn,Rasht,Books,Clean Code,1,55,55,2024-11-18,9237
Kathleen Lopez,Karaj,Electronics,Smart Watch,3,250,750,2024-05-14,9238
David Perkins,Ahvaz,Home Appliances,Refrigerator,1,1800,1800,2025-12-03,9239
Andrew Frey,Isfahan,Sports,Running Shoes,1,120,120,2024-01-10,9240
Nancy Gonzalez,Tabriz,Home Appliances,Washing Machine,1,1500,1500,2024-05-13,9241
John Williams,Isfahan,Home Appliances,Vacuum Cleaner,2,300,600,2025-05-30,9242
Brandi Diaz,Shiraz,Books,Python Programming,3,45,135,2024-09-26,9243
Amy Lucas,Tabriz,Sports,Fitness Band,4,90,360,2024-02-27,9244
Ryan Williams,Ahvaz,Books,Machine Learning,3,80,240,2024-05-19,9245
Angela Carter,Tabriz,Sports,Football,3,30,90,2024-07-18,9246
Stephanie Anderson,Isfahan,Electronics,Headphones,4,150,600,2025-03-17,9247
Mark Morris,Tehran,Electronics,Smart Watch,5,250,1250,2024-05-26,9248
Matthew Kelley,Mashhad,Sports,Basketball,1,35,35,2025-11-11,9249
Teresa Martin,Shiraz,Books,Algorithms,5,70,350,2025-06-16,9250
Kevin Flynn,Qom,Home Appliances,Washing Machine,5,1500,7500,2024-09-17,9251
Vanessa Payne,Rasht,Books,Python Programming,3,45,135,2024-03-05,9252
William Case,Mashhad,Electronics,Smartphone,4,800,3200,2024-01-30,9253
Jason Barnes,Tabriz,Sports,Basketball,2,35,70,2024-09-25,9254
Pamela Montoya,Tabriz,Home Appliances,Microwave,4,220,880,2025-12-30,9255
Michelle Adams,Tehran,Books,Algorithms,2,70,140,2024-12-05,9256
Sabrina Hernandez,Tehran,Books,Python Programming,1,45,45,2025-05-06,9257
Garrett Hampton,Tehran,Books,Clean Code,4,55,220,2025-07-26,9258
Jimmy Olsen,Tabriz,Home Appliances,Washing Machine,2,1500,3000,2025-02-11,9259
Jill Holmes,Kermanshah,Books,Algorithms,3,70,210,2024-03-23,9260
Brandi Stephenson,Rasht,Home Appliances,Air Conditioner,1,2000,2000,2025-09-29,9261
Jessica Sanchez,Ahvaz,Books,Python Programming,4,45,180,2024-10-21,9262
Mark Moreno,Isfahan,Books,Machine Learning,4,80,320,2025-06-18,9263
Jessica Vasquez,Kermanshah,Sports,Running Shoes,3,120,360,2024-06-05,9264
Jessica Kaufman,Shiraz,Books,Clean Code,4,55,220,2024-05-03,9265
Anthony Hughes,Mashhad,Electronics,Laptop,4,1200,4800,2025-08-04,9266
James Macdonald,Qom,Books,Data Science Handbook,4,60,240,2024-07-03,9267
Deborah Hart,Ahvaz,Books,Python Programming,3,45,135,2025-10-05,9268
Todd Moore,Tabriz,Electronics,Laptop,4,1200,4800,2024-10-03,9269
William Juarez,Karaj,Electronics,Smartphone,2,800,1600,2025-07-11,9270
Jessica Hall,Mashhad,Electronics,Smartphone,5,800,4000,2024-09-17,9271
Brenda Larsen,Qom,Sports,Football,1,30,30,2025-02-21,9272
Andrew Morales,Kermanshah,Sports,Tennis Racket,5,180,900,2025-10-15,9273
Bradley Fox,Shiraz,Sports,Basketball,3,35,105,2024-10-07,9274
Steven Nolan,Mashhad,Sports,Running Shoes,1,120,120,2024-11-04,9275
David Summers,Ahvaz,Electronics,Tablet,4,500,2000,2024-09-03,9276
Jacob Williamson,Isfahan,Sports,Fitness Band,3,90,270,2024-08-15,9277
Raymond Lowe,Rasht,Electronics,Smartphone,4,800,3200,2025-08-15,9278
Debra Waters,Isfahan,Books,Algorithms,3,70,210,2025-10-06,9279
Mark Sosa,Shiraz,Sports,Football,5,30,150,2025-07-17,9280
Joseph Sanders,Ahvaz,Electronics,Headphones,1,150,150,2024-03-23,9281
Robert Allen,Kermanshah,Books,Machine Learning,5,80,400,2024-11-12,9282
Sally Chen,Isfahan,Electronics,Smart Watch,4,250,1000,2025-08-30,9283
Matthew Martinez,Shiraz,Sports,Running Shoes,3,120,360,2025-11-16,9284
Brian Roberts,Tabriz,Electronics,Laptop,5,1200,6000,2024-10-19,9285
Christopher Spencer,Kermanshah,Books,Python Programming,1,45,45,2025-11-14,9286
Mark Lee,Isfahan,Home Appliances,Refrigerator,5,1800,9000,2025-07-20,9287
Justin Newman,Rasht,Electronics,Smartphone,3,800,2400,2025-03-22,9288
Ann Donovan,Mashhad,Books,Clean Code,1,55,55,2025-11-30,9289
Tanner Crosby,Karaj,Home Appliances,Microwave,4,220,880,2024-03-25,9290
Angelica Bishop,Karaj,Home Appliances,Vacuum Cleaner,3,300,900,2025-07-08,9291
James Kennedy,Kermanshah,Electronics,Smart Watch,5,250,1250,2025-04-24,9292
Deborah Brooks,Isfahan,Sports,Football,3,30,90,2024-08-21,9293
Walter Garcia,Qom,Electronics,Smart Watch,1,250,250,2024-10-11,9294
Hannah Kennedy,Tabriz,Electronics,Smart Watch,1,250,250,2024-11-02,9295
Dr. Christine Benson,Ahvaz,Sports,Tennis Racket,1,180,180,2025-08-31,9296
Rhonda Black,Rasht,Electronics,Laptop,3,1200,3600,2025-11-05,9297
Teresa Thornton,Ahvaz,Electronics,Headphones,3,150,450,2024-12-29,9298
Steven Weber,Kermanshah,Home Appliances,Washing Machine,1,1500,1500,2024-01-11,9299
Jennifer Phillips,Rasht,Electronics,Tablet,3,500,1500,2025-09-18,9300
Kara Santos,Karaj,Electronics,Headphones,3,150,450,2024-12-20,9301
Haley Baker,Shiraz,Electronics,Smartphone,5,800,4000,2025-06-17,9302
Steven Santos,Rasht,Books,Algorithms,2,70,140,2025-11-03,9303
James Harper,Qom,Sports,Running Shoes,3,120,360,2024-11-21,9304
Grace Castro,Tabriz,Sports,Running Shoes,1,120,120,2025-09-22,9305
Joyce Carlson,Karaj,Home Appliances,Air Conditioner,5,2000,10000,2025-10-28,9306
Brandon Fitzgerald,Rasht,Books,Algorithms,2,70,140,2025-10-25,9307
Kyle Shannon,Isfahan,Electronics,Smart Watch,5,250,1250,2024-10-07,9308
Benjamin Copeland,Isfahan,Electronics,Smart Watch,5,250,1250,2025-12-18,9309
Ashley Weaver,Isfahan,Sports,Running Shoes,1,120,120,2024-05-18,9310
Alyssa Williams,Ahvaz,Electronics,Headphones,1,150,150,2025-03-01,9311
Shane Ryan,Karaj,Electronics,Smartphone,4,800,3200,2025-01-19,9312
William Green,Kermanshah,Home Appliances,Air Conditioner,3,2000,6000,2024-10-30,9313
Michelle Osborne,Karaj,Books,Clean Code,4,55,220,2025-01-14,9314
Jenna Chapman,Ahvaz,Home Appliances,Air Conditioner,1,2000,2000,2024-12-18,9315
Kendra Nelson,Ahvaz,Home Appliances,Microwave,5,220,1100,2025-01-20,9316
Linda Martin,Shiraz,Home Appliances,Refrigerator,3,1800,5400,2024-09-07,9317
Ryan Nicholson,Shiraz,Home Appliances,Vacuum Cleaner,2,300,600,2025-09-13,9318
Katrina Simon,Kermanshah,Electronics,Laptop,2,1200,2400,2025-06-17,9319
Stephen Knight,Mashhad,Sports,Football,2,30,60,2025-11-07,9320
Nathan Boyle,Mashhad,Sports,Running Shoes,4,120,480,2024-03-01,9321
Alexis Lowe,Isfahan,Books,Machine Learning,2,80,160,2024-05-20,9322
Kayla Wagner,Kermanshah,Sports,Running Shoes,5,120,600,2025-05-18,9323
Kimberly Miller,Karaj,Home Appliances,Refrigerator,2,1800,3600,2024-06-10,9324
Sara Morales,Isfahan,Books,Data Science Handbook,2,60,120,2024-09-11,9325
Amy Miller,Ahvaz,Electronics,Smartphone,1,800,800,2024-05-14,9326
Emily Martin,Qom,Sports,Fitness Band,3,90,270,2024-12-08,9327
Pedro Preston PhD,Ahvaz,Sports,Basketball,1,35,35,2025-06-22,9328
Vickie Patel,Rasht,Home Appliances,Refrigerator,2,1800,3600,2025-03-15,9329
Ryan Williams,Karaj,Electronics,Laptop,2,1200,2400,2025-01-24,9330
William Walters,Qom,Home Appliances,Washing Machine,3,1500,4500,2024-06-22,9331
Angel King,Mashhad,Sports,Basketball,3,35,105,2025-06-12,9332
Brittany James,Shiraz,Books,Python Programming,3,45,135,2024-12-31,9333
Karen Miller,Rasht,Books,Python Programming,4,45,180,2024-08-06,9334
Mark Huber,Qom,Sports,Football,1,30,30,2025-04-05,9335
Kimberly Campbell,Mashhad,Electronics,Laptop,2,1200,2400,2025-09-17,9336
Amber Collins,Ahvaz,Sports,Football,2,30,60,2024-04-02,9337
