customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Sheila Rivera,Isfahan,Electronics,Smartphone,1,800.0,800.0,2025-09-21,6042
Holly Chavez,Shiraz,Sports,Basketball,5,35.0,175.0,2025-09-21,5365
Mrs. Kelly Kelly,Tehran,Electronics,Tablet,5,500.0,2500.0,2025-09-21,9853
Daniel Cole,Kermanshah,Home Appliances,Vacuum Cleaner,1,300.0,300.0,2025-09-21,1264
Alisha Weber,Shiraz,Sports,Basketball,2,35.0,70.0,2025-09-21,5223
Jonathan Mata,Tabriz,Sports,Football,5,30.0,150.0,2025-09-21,8994
Brandon Smith Jr.,Karaj,Electronics,Smart Watch,5,250.0,1250.0,2025-09-22,4558
Carlos Allen,Tabriz,Electronics,Laptop,3,1200.0,3600.0,2025-09-22,8794
Devon Suarez,Karaj,Books,Clean Code,5,55.0,275.0,2025-09-22,8347
Joshua Stevens,Mashhad,Books,Data Science Handbook,3,60.0,180.0,2025-09-22,6674
William Tucker,Rasht,Books,Clean Code,3,55.0,165.0,2025-09-22,5972
Katherine Jacobson,Mashhad,Electronics,Smartphone,1,800.0,800.0,2025-09-22,1513
Amanda Ross,Tehran,Books,Clean Code,4,55.0,220.0,2025-09-22,4286
Daniel Brown,Rasht,Electronics,Smartphone,4,800.0,3200.0,2025-09-22,9681
Grace Castro,Tabriz,Sports,Running Shoes,1,120.0,120.0,2025-09-22,9305
Isaac Harrison,Isfahan,Electronics,Tablet,3,500.0,1500.0,2025-09-22,4577
Joshua Bennett,Shiraz,Books,Python Programming,1,45.0,45.0,2025-09-22,6507
Marie Richardson,Rasht,Sports,Fitness Band,4,90.0,360.0,2025-09-22,1891
Justin Horton,Shiraz,Electronics,Headphones,5,150.0,750.0,2025-09-23,5149
Theresa Hill,Shiraz,Electronics,Tablet,1,500.0,500.0,2025-09-23,4821
Dr. Mackenzie Pena,Qom,Books,Machine Learning,2,80.0,160.0,2025-09-23,7128
April Fitzpatrick,Kermanshah,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-09-23,9419
Mark Ballard,Shiraz,Sports,Tennis Racket,4,180.0,720.0,2025-09-23,5716
Cassandra Adams,Tabriz,Sports,Basketball,2,35.0,70.0,2025-09-23,8943
Virginia Moody,Rasht,Electronics,Smartphone,2,800.0,1600.0,2025-09-23,2556
Brandon Ward,Karaj,Electronics,Headphones,4,150.0,600.0,2025-09-24,1549
Mike Anderson,Karaj,Electronics,Headphones,4,150.0,600.0,2025-09-24,2221
Mary Steele,Rasht,Books,Clean Code,1,55.0,55.0,2025-09-24,8072
Jessica Brown,Tabriz,Books,Clean Code,1,55.0,55.0,2025-09-24,8190
Donna Bell,Shiraz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2025-09-24,9123
Alyssa Singleton,Mashhad,Books,Data Science Handbook,1,60.0,60.0,2025-09-24,450
Jessica Thomas,Qom,Sports,Basketball,2,35.0,70.0,2025-09-24,2589
Gary Lee,Tabriz,Home Appliances,Refrigerator,4,1800.0,7200.0,2025-09-24,5192
Rebekah Lopez,Ahvaz,Sports,Fitness Band,4,90.0,360.0,2025-09-24,5422
Timothy Lin,Mashhad,Home Appliances,Air Conditioner,3,2000.0,6000.0,2025-09-24,3623
Lance Bell,Karaj,Books,Machine Learning,4,80.0,320.0,2025-09-24,4488
Patrick Townsend,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2025-09-24,504
Kristin Martinez,Ahvaz,Books,Data Science Handbook,3,60.0,180.0,2025-09-25,4165
Christina Dunn,Kermanshah,Sports,Tennis Racket,4,180.0,720.0,2025-09-25,3187
Timothy Thompson,Isfahan,Sports,Basketball,3,35.0,105.0,2025-09-25,5726
Marisa Schroeder,Shiraz,Sports,Tennis Racket,1,180.0,180.0,2025-09-25,6685
Kenneth Moore,Tabriz,Sports,Basketball,2,35.0,70.0,2025-09-25,4125
Mason Pacheco,Rasht,Home Appliances,Air Conditioner,2,2000.0,4000.0,2025-09-25,6581
John Gray,Kermanshah,Sports,Tennis Racket,4,180.0,720.0,2025-09-25,366
Jonathan Riley,Karaj,Sports,Fitness Band,1,90.0,90.0,2025-09-25,5219
Erica Montes,Karaj,Sports,Football,2,30.0,60.0,2025-09-25,4134
Janet Perry,Shiraz,Sports,Fitness Band,3,90.0,270.0,2025-09-25,1409
Alyssa Roberts,Rasht,Electronics,Smart Watch,2,250.0,500.0,2025-09-25,8774
Christina Alvarez,Rasht,Sports,Fitness Band,5,90.0,450.0,2025-09-25,7607
Stacy Jackson,Shiraz,Electronics,Smartphone,2,800.0,1600.0,2025-09-25,8151
Jessica Ferrell,Ahvaz,Books,Data Science Handbook,5,60.0,300.0,2025-09-25,9588
Robert Johnson,Rasht,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2025-09-25,4201
Danielle Stewart,Ahvaz,Books,Data Science Handbook,4,60.0,240.0,2025-09-25,9348
Ashley Hutchinson,Isfahan,Books,Algorithms,2,70.0,140.0,2025-09-25,5136
Eric Walker,Ahvaz,Sports,Football,4,30.0,120.0,2025-09-26,1537
Marcus Hobbs,Isfahan,Electronics,Smart Watch,2,250.0,500.0,2025-09-26,5197
Kenneth Alexander,Tehran,Electronics,Tablet,3,500.0,1500.0,2025-09-26,7374
Edward Mayo,Ahvaz,Books,Clean Code,2,55.0,110.0,2025-09-26,5433
Gerald Zhang,Rasht,Electronics,Tablet,4,500.0,2000.0,2025-09-26,9197
Jeffery Smith,Rasht,Electronics,Laptop,4,1200.0,4800.0,2025-09-26,6267
Keith Fletcher,Karaj,Electronics,Smartphone,1,800.0,800.0,2025-09-26,2617
Dennis Payne,Mashhad,Home Appliances,Washing Machine,5,1500.0,7500.0,2025-09-26,7381
Jason Mills,Qom,Electronics,Laptop,1,1200.0,1200.0,2025-09-26,9150
Nathan Rivera,Ahvaz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2025-09-26,1298
Joy Huber,Mashhad,Sports,Basketball,5,35.0,175.0,2025-09-26,4264
Melissa Glover,Tabriz,Electronics,Tablet,2,500.0,1000.0,2025-09-26,3365
Shane Brewer,Shiraz,Books,Python Programming,5,45.0,225.0,2025-09-26,8538
Eric Williams,Shiraz,Books,Data Science Handbook,1,60.0,60.0,2025-09-27,1106
John Davis,Shiraz,Electronics,Headphones,3,150.0,450.0,2025-09-27,708
Timothy Wright,Qom,Electronics,Tablet,3,500.0,1500.0,2025-09-27,9484
Thomas Gill,Mashhad,Home Appliances,Refrigerator,1,1800.0,1800.0,2025-09-27,4762
Rodney Blanchard,Shiraz,Books,Machine Learning,3,80.0,240.0,2025-09-27,9824
Shirley Ramirez,Ahvaz,Electronics,Headphones,3,150.0,450.0,2025-09-27,7757
Travis Santos,Rasht,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-09-27,2632
Janet Simmons,Ahvaz,Books,Data Science Handbook,5,60.0,300.0,2025-09-27,2667
Derrick Clarke,Ahvaz,Books,Data Science Handbook,4,60.0,240.0,2025-09-27,6410
Sandra Lee,Ahvaz,Books,Machine Learning,1,80.0,80.0,2025-09-27,7211
Mark Burton,Mashhad,Home Appliances,Microwave,3,220.0,660.0,2025-09-28,7747
Joseph Johnson,Isfahan,Electronics,Smartphone,3,800.0,2400.0,2025-09-28,7083
Rick Clark,Rasht,Sports,Fitness Band,3,90.0,270.0,2025-09-28,5043
Fernando Wright,Shiraz,Home Appliances,Washing Machine,5,1500.0,7500.0,2025-09-28,380
Kathy Foster,Isfahan,Home Appliances,Air Conditioner,4,2000.0,8000.0,2025-09-28,8919
Larry Braun,Tehran,Electronics,Smart Watch,5,250.0,1250.0,2025-09-28,5646
David Reynolds,Ahvaz,Sports,Football,2,30.0,60.0,2025-09-28,2558
Erica Scott,Tehran,Electronics,Laptop,2,1200.0,2400.0,2025-09-28,9732
Michael Gardner,Qom,Electronics,Smart Watch,1,250.0,250.0,2025-09-28,4848
Alexis Hudson,Ahvaz,Books,Data Science Handbook,2,60.0,120.0,2025-09-28,3462
Dawn Velasquez,Karaj,Home Appliances,Air Conditioner,1,2000.0,2000.0,2025-09-28,4510
Chelsea Burns,Mashhad,Electronics,Tablet,5,500.0,2500.0,2025-09-28,9436
Phillip Marquez,Ahvaz,Books,Data Science Handbook,4,60.0,240.0,2025-09-28,592
Amanda Ellis,Ahvaz,Electronics,Headphones,1,150.0,150.0,2025-09-28,6744
Donald Meza,Mashhad,Home Appliances,Microwave,5,220.0,1100.0,2025-09-28,1323
Lisa Ramos,Qom,Sports,Fitness Band,5,90.0,450.0,2025-09-29,4566
Rebecca Thomas,Ahvaz,Books,Clean Code,2,55.0,110.0,2025-09-29,9459
Alicia Hansen,Rasht,Books,Clean Code,2,55.0,110.0,2025-09-29,6321
Peter Hammond,Ahvaz,Books,Algorithms,5,70.0,350.0,2025-09-29,2921
James Matthews,Karaj,Sports,Running Shoes,1,120.0,120.0,2025-09-29,5508
Lisa Floyd,Isfahan,Sports,Tennis Racket,4,180.0,720.0,2025-09-29,1901
Sandra Fields,Tabriz,Sports,Fitness Band,2,90.0,180.0,2025-09-29,3243
Amy Mccarthy,Isfahan,Sports,Fitness Band,1,90.0,90.0,2025-09-29,4743
Ian Goodwin,Ahvaz,Books,Python Programming,4,45.0,180.0,2025-09-29,2052
Mark Osborn,Karaj,Sports,Football,5,30.0,150.0,2025-09-29,8357
Gregory Osborn,Tehran,Electronics,Tablet,4,500.0,2000.0,2025-09-29,1155
Matthew Arnold,Rasht,Home Appliances,Air Conditioner,1,2000.0,2000.0,2025-09-29,6132
Brandi Stephenson,Rasht,Home Appliances,Air Conditioner,1,2000.0,2000.0,2025-09-29,9261
Priscilla Huber,Isfahan,Electronics,Tablet,4,500.0,2000.0,2025-09-29,8216
Lisa Reese,Rasht,Books,Algorithms,1,70.0,70.0,2025-09-29,4639
Kyle Thomas,Mashhad,Sports,Basketball,2,35.0,70.0,2025-09-30,7203
Kimberly Brown,Tehran,Sports,Basketball,5,35.0,175.0,2025-09-30,2759
Lisa Berger,Kermanshah,Books,Algorithms,4,70.0,280.0,2025-09-30,2948
Bryan Lee,Tabriz,Books,Machine Learning,4,80.0,320.0,2025-09-30,123
Lisa Parker,Tehran,Sports,Running Shoes,3,120.0,360.0,2025-09-30,5068
Patricia Clark,Kermanshah,Books,Python Programming,2,45.0,90.0,2025-09-30,8192
Amy Vasquez,Shiraz,Home Appliances,Washing Machine,2,1500.0,3000.0,2025-09-30,2995
Nicole Porter,Mashhad,Electronics,Smart Watch,5,250.0,1250.0,2025-09-30,2831
Sandra Smith,Ahvaz,Books,Python Programming,4,45.0,180.0,2025-09-30,8623
John Romero,Karaj,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2025-09-30,2836
Ashley Bennett,Isfahan,Sports,Football,3,30.0,90.0,2025-10-01,2496
Monica Mejia,Karaj,Books,Python Programming,1,45.0,45.0,2025-10-01,5580
Amy Moran,Tehran,Electronics,Smart Watch,3,250.0,750.0,2025-10-01,9884
Charles Evans,Rasht,Sports,Tennis Racket,4,180.0,720.0,2025-10-02,4372
Ronnie Jackson,Tehran,Sports,Fitness Band,3,90.0,270.0,2025-10-02,2714
Janice Martinez,Tabriz,Sports,Tennis Racket,4,180.0,720.0,2025-10-02,2055
Rebecca Davis,Qom,Sports,Basketball,1,35.0,35.0,2025-10-02,6540
Elizabeth Stevens,Ahvaz,Electronics,Headphones,3,150.0,450.0,2025-10-02,6460
Christopher Jones,Karaj,Home Appliances,Microwave,1,220.0,220.0,2025-10-02,7475
Mandy Schultz,Qom,Sports,Basketball,5,35.0,175.0,2025-10-02,3927
Sarah Paul,Tabriz,Sports,Football,2,30.0,60.0,2025-10-02,1193
Vincent Brooks,Qom,Books,Machine Learning,5,80.0,400.0,2025-10-02,8541
Jessica Rogers,Isfahan,Electronics,Smartphone,4,800.0,3200.0,2025-10-02,4041
Kaitlin Neal,Tabriz,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2025-10-02,1320
Franklin Miller,Shiraz,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-10-02,1437
Rebecca Guzman,Rasht,Home Appliances,Air Conditioner,4,2000.0,8000.0,2025-10-03,433
Phillip Harper,Mashhad,Books,Data Science Handbook,1,60.0,60.0,2025-10-03,8040
Arthur Arias,Mashhad,Electronics,Smart Watch,5,250.0,1250.0,2025-10-03,679
Jennifer Sutton,Isfahan,Electronics,Headphones,2,150.0,300.0,2025-10-03,8148
Jessica Stevens,Isfahan,Home Appliances,Air Conditioner,5,2000.0,10000.0,2025-10-03,7262
Jordan Hall,Qom,Books,Data Science Handbook,2,60.0,120.0,2025-10-03,1278
Sarah Washington,Qom,Books,Clean Code,2,55.0,110.0,2025-10-03,483
Amanda Lawrence,Shiraz,Sports,Fitness Band,3,90.0,270.0,2025-10-03,6556
Stephen Daniel,Isfahan,Electronics,Tablet,4,500.0,2000.0,2025-10-03,7354
Jeff Murphy,Isfahan,Electronics,Smartphone,5,800.0,4000.0,2025-10-03,7854
Holly Braun,Tehran,Sports,Basketball,3,35.0,105.0,2025-10-03,9360
Jade Perkins,Kermanshah,Sports,Tennis Racket,2,180.0,360.0,2025-10-04,7274
Adam Vincent,Qom,Electronics,Laptop,3,1200.0,3600.0,2025-10-04,8605
William Bryant,Isfahan,Home Appliances,Refrigerator,2,1800.0,3600.0,2025-10-04,7364
James Hahn,Tabriz,Electronics,Headphones,4,150.0,600.0,2025-10-04,7645
Shannon Mcdowell,Shiraz,Electronics,Tablet,3,500.0,1500.0,2025-10-04,5098
Tiffany Berg,Kermanshah,Sports,Running Shoes,1,120.0,120.0,2025-10-04,2661
Margaret Moore,Mashhad,Books,Clean Code,5,55.0,275.0,2025-10-04,3131
Kathryn Hall,Tabriz,Books,Python Programming,2,45.0,90.0,2025-10-04,8219
Ashlee Edwards,Isfahan,Electronics,Tablet,4,500.0,2000.0,2025-10-04,2735
Robert Leach,Ahvaz,Books,Python Programming,3,45.0,135.0,2025-10-04,6105
Jackie Rivera,Mashhad,Home Appliances,Microwave,4,220.0,880.0,2025-10-04,1977
Julia Thomas,Shiraz,Home Appliances,Refrigerator,2,1800.0,3600.0,2025-10-04,8641
Ryan Ward,Kermanshah,Home Appliances,Refrigerator,2,1800.0,3600.0,2025-10-04,8770
Jessica Miranda,Ahvaz,Books,Clean Code,4,55.0,220.0,2025-10-05,2240
Taylor Garcia,Isfahan,Books,Python Programming,5,45.0,225.0,2025-10-05,6624
Deborah Hart,Ahvaz,Books,Python Programming,3,45.0,135.0,2025-10-05,9268
Kimberly Smith,Kermanshah,Sports,Tennis Racket,3,180.0,540.0,2025-10-05,7445
Jon Sparks,Kermanshah,Books,Algorithms,5,70.0,350.0,2025-10-05,8624
Jasmine Simpson,Kermanshah,Books,Machine Learning,4,80.0,320.0,2025-10-05,3018
Carlos King,Tehran,Electronics,Tablet,5,500.0,2500.0,2025-10-05,2174
John Padilla,Shiraz,Sports,Tennis Racket,2,180.0,360.0,2025-10-05,571
Jason Gibson,Isfahan,Home Appliances,Air Conditioner,5,2000.0,10000.0,2025-10-05,4080
Alexander Lopez,Mashhad,Sports,Tennis Racket,2,180.0,360.0,2025-10-05,3739
Robert Ford,Qom,Books,Data Science Handbook,3,60.0,180.0,2025-10-05,1534
Connor Smith,Qom,Home Appliances,Washing Machine,5,1500.0,7500.0,2025-10-05,1349
Jill Carr,Ahvaz,Sports,Fitness Band,1,90.0,90.0,2025-10-05,5034
Laura Thomas,Shiraz,Home Appliances,Air Conditioner,1,2000.0,2000.0,2025-10-06,6564
Brittany Miller,Shiraz,Sports,Football,3,30.0,90.0,2025-10-06,5523
Chelsea Park,Tehran,Books,Data Science Handbook,1,60.0,60.0,2025-10-06,4164
Barbara Cain,Mashhad,Books,Data Science Handbook,3,60.0,180.0,2025-10-06,780
Jacob Sharp,Karaj,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2025-10-06,2906
Edward Jenkins,Ahvaz,Books,Clean Code,5,55.0,275.0,2025-10-06,5697
Robert Young,Kermanshah,Home Appliances,Microwave,4,220.0,880.0,2025-10-06,342
Omar Bailey,Isfahan,Sports,Fitness Band,3,90.0,270.0,2025-10-06,5354
Susan Burke,Karaj,Sports,Tennis Racket,1,180.0,180.0,2025-10-06,6663
Jackie Horn,Mashhad,Sports,Basketball,3,35.0,105.0,2025-10-06,2027
Samuel Smith,Rasht,Books,Data Science Handbook,4,60.0,240.0,2025-10-06,5828
Matthew Ross,Karaj,Home Appliances,Washing Machine,1,1500.0,1500.0,2025-10-06,5529
Rachel Rios,Mashhad,Books,Machine Learning,2,80.0,160.0,2025-10-06,9626
Dawn Rangel,Qom,Sports,Fitness Band,4,90.0,360.0,2025-10-06,5216
Kevin Bell,Ahvaz,Sports,Basketball,5,35.0,175.0,2025-10-06,5829
Debra Waters,Isfahan,Books,Algorithms,3,70.0,210.0,2025-10-06,9279
Brian Herrera,Shiraz,Sports,Tennis Racket,2,180.0,360.0,2025-10-07,973
Joel Taylor,Tabriz,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-10-07,789
Jeremiah Brennan,Karaj,Books,Clean Code,5,55.0,275.0,2025-10-07,5658
Jacob Williams,Kermanshah,Books,Algorithms,4,70.0,280.0,2025-10-07,1417
Ian Lee,Isfahan,Home Appliances,Refrigerator,1,1800.0,1800.0,2025-10-07,6584
Andrew Stark,Kermanshah,Books,Python Programming,1,45.0,45.0,2025-10-07,41
Ryan Kim,Mashhad,Home Appliances,Air Conditioner,2,2000.0,4000.0,2025-10-07,5016
Lori Hicks,Kermanshah,Sports,Football,1,30.0,30.0,2025-10-07,4476
Alexander Terry,Rasht,Electronics,Smart Watch,4,250.0,1000.0,2025-10-07,132
Michelle Sweeney,Karaj,Sports,Basketball,3,35.0,105.0,2025-10-07,9393
Lauren Johnson,Tehran,Home Appliances,Washing Machine,4,1500.0,6000.0,2025-10-07,6103
Laura Miller,Isfahan,Home Appliances,Air Conditioner,4,2000.0,8000.0,2025-10-07,681
Diana Reed,Rasht,Sports,Tennis Racket,4,180.0,720.0,2025-10-07,8976
Daniel Parsons,Kermanshah,Sports,Running Shoes,4,120.0,480.0,2025-10-07,1936
Craig Barber,Shiraz,Home Appliances,Microwave,4,220.0,880.0,2025-10-07,6077
Rebecca Meza MD,Rasht,Sports,Basketball,5,35.0,175.0,2025-10-08,746
Rebecca Yang,Isfahan,Electronics,Smart Watch,1,250.0,250.0,2025-10-08,5008
Ashley Mcknight,Tabriz,Sports,Basketball,4,35.0,140.0,2025-10-08,8044
Gary Jones,Qom,Home Appliances,Microwave,1,220.0,220.0,2025-10-08,5039
Amanda Schultz,Karaj,Electronics,Headphones,2,150.0,300.0,2025-10-08,7988
Jennifer Villa,Tehran,Sports,Tennis Racket,5,180.0,900.0,2025-10-08,8577
Joseph Keller,Ahvaz,Sports,Football,4,30.0,120.0,2025-10-08,6283
Andre Cook,Qom,Books,Clean Code,3,55.0,165.0,2025-10-08,3228
Jerry Johnson,Mashhad,Electronics,Laptop,2,1200.0,2400.0,2025-10-08,1593
Brittney Weber,Karaj,Electronics,Tablet,5,500.0,2500.0,2025-10-08,1121
Gabriel Morgan PhD,Isfahan,Sports,Basketball,3,35.0,105.0,2025-10-09,2652
Alexander Smith,Kermanshah,Electronics,Smartphone,1,800.0,800.0,2025-10-09,536
Mark Martin,Qom,Home Appliances,Washing Machine,3,1500.0,4500.0,2025-10-09,9597
Mary Harrell,Tabriz,Electronics,Smartphone,1,800.0,800.0,2025-10-09,4800
Christy Sawyer,Tabriz,Sports,Fitness Band,1,90.0,90.0,2025-10-09,4847
Kelly Petty,Ahvaz,Books,Machine Learning,2,80.0,160.0,2025-10-09,4044
Jordan Robinson,Tabriz,Electronics,Smartphone,3,800.0,2400.0,2025-10-09,3086
Kaitlyn Cook,Isfahan,Books,Data Science Handbook,3,60.0,180.0,2025-10-09,6828
Alex Cowan,Mashhad,Sports,Football,2,30.0,60.0,2025-10-09,5992
Hunter Bowen,Karaj,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-10-09,565
Dana Barrett,Shiraz,Electronics,Headphones,2,150.0,300.0,2025-10-09,7144
Brittany Mendoza,Rasht,Books,Data Science Handbook,4,60.0,240.0,2025-10-09,2305
Paula Pearson,Rasht,Sports,Running Shoes,1,120.0,120.0,2025-10-09,3717
Dennis Stevens,Shiraz,Books,Python Programming,2,45.0,90.0,2025-10-09,9052
Linda Murray,Tabriz,Sports,Fitness Band,5,90.0,450.0,2025-10-09,1986
Erin Stewart,Rasht,Sports,Running Shoes,1,120.0,120.0,2025-10-10,810
Elizabeth Lawrence,Isfahan,Sports,Tennis Racket,4,180.0,720.0,2025-10-10,7563
Anna Sullivan,Rasht,Sports,Basketball,5,35.0,175.0,2025-10-10,7979
Rebecca Norris,Shiraz,Electronics,Tablet,4,500.0,2000.0,2025-10-10,4632
Angela Underwood,Kermanshah,Sports,Tennis Racket,1,180.0,180.0,2025-10-10,3483
Travis Sloan,Rasht,Books,Clean Code,1,55.0,55.0,2025-10-10,7305
Robert Jones,Tabriz,Electronics,Smartphone,5,800.0,4000.0,2025-10-11,8063
Maria Snyder,Ahvaz,Home Appliances,Washing Machine,2,1500.0,3000.0,2025-10-11,6150
Jill Weber,Qom,Books,Python Programming,5,45.0,225.0,2025-10-11,4150
Laurie Martin,Kermanshah,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2025-10-11,8316
Brian Spencer,Shiraz,Sports,Tennis Racket,5,180.0,900.0,2025-10-11,6760
Rachel Smith,Tabriz,Books,Data Science Handbook,3,60.0,180.0,2025-10-11,3968
Ronald Garcia,Isfahan,Books,Algorithms,1,70.0,70.0,2025-10-11,6749
Michael Zhang,Karaj,Home Appliances,Washing Machine,2,1500.0,3000.0,2025-10-11,4999
Taylor James,Kermanshah,Home Appliances,Air Conditioner,2,2000.0,4000.0,2025-10-11,8227
Vincent Acosta,Isfahan,Home Appliances,Air Conditioner,3,2000.0,6000.0,2025-10-11,2619
Michael Taylor,Tehran,Home Appliances,Air Conditioner,1,2000.0,2000.0,2025-10-11,7655
Paul Walker,Rasht,Electronics,Smart Watch,1,250.0,250.0,2025-10-11,9060
Andrew Graham,Shiraz,Sports,Basketball,2,35.0,70.0,2025-10-11,982
Elijah Zhang,Isfahan,Books,Data Science Handbook,1,60.0,60.0,2025-10-11,2041
Jonathan Hernandez,Kermanshah,Electronics,Laptop,5,1200.0,6000.0,2025-10-11,6634
Teresa Williams,Rasht,Books,Python Programming,4,45.0,180.0,2025-10-11,6403
Lisa Miller,Tehran,Home Appliances,Vacuum Cleaner,1,300.0,300.0,2025-10-11,4171
Nicole Robinson,Tehran,Home Appliances,Vacuum Cleaner,3,300.0,900.0,2025-10-12,5520
Jason Black,Mashhad,Home Appliances,Air Conditioner,5,2000.0,10000.0,2025-10-12,5853
Mrs. Debra Perez DVM,Shiraz,Books,Clean Code,4,55.0,220.0,2025-10-12,7432
Andrea Cardenas,Tabriz,Electronics,Smartphone,4,800.0,3200.0,2025-10-12,8194
Steven Cruz,Karaj,Home Appliances,Refrigerator,1,1800.0,1800.0,2025-10-12,9224
William Chavez,Tabriz,Home Appliances,Refrigerator,4,1800.0,7200.0,2025-10-12,4908
Brandon Waters,Shiraz,Books,Clean Code,3,55.0,165.0,2025-10-12,556
Joseph Patel,Mashhad,Home Appliances,Refrigerator,4,1800.0,7200.0,2025-10-12,2711
Nicholas Adams,Karaj,Books,Machine Learning,3,80.0,240.0,2025-10-12,3108
Michelle Weiss,Karaj,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2025-10-12,3142
Frank Carroll,Tabriz,Home Appliances,Microwave,5,220.0,1100.0,2025-10-12,881
Robert Snyder,Karaj,Home Appliances,Refrigerator,5,1800.0,9000.0,2025-10-12,8844
Andrew Clarke,Ahvaz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2025-10-12,3000
Todd Swanson,Shiraz,Sports,Running Shoes,5,120.0,600.0,2025-10-13,5066
Dorothy Hall,Kermanshah,Home Appliances,Air Conditioner,3,2000.0,6000.0,2025-10-13,7444
Erik Stokes,Ahvaz,Sports,Basketball,4,35.0,140.0,2025-10-13,2543
Tonya Russell,Tabriz,Sports,Tennis Racket,5,180.0,900.0,2025-10-13,8463
Miguel Yoder,Rasht,Books,Python Programming,4,45.0,180.0,2025-10-13,9921
Emily Ford,Tabriz,Electronics,Headphones,2,150.0,300.0,2025-10-13,3824
Bradley Douglas,Qom,Sports,Running Shoes,1,120.0,120.0,2025-10-13,8303
Nicole Mccullough,Karaj,Sports,Running Shoes,1,120.0,120.0,2025-10-13,7712
Priscilla Yates,Isfahan,Electronics,Laptop,2,1200.0,2400.0,2025-10-13,1122
Ashley Rivers,Mashhad,Electronics,Laptop,2,1200.0,2400.0,2025-10-13,4746
John Long,Ahvaz,Home Appliances,Washing Machine,4,1500.0,6000.0,2025-10-13,4263
Sandra Cannon,Tabriz,Home Appliances,Washing Machine,2,1500.0,3000.0,2025-10-14,2569
Patricia Rodriguez,Shiraz,Books,Python Programming,3,45.0,135.0,2025-10-14,8212
Sandra Collins,Qom,Electronics,Headphones,3,150.0,450.0,2025-10-14,1352
Wesley Davis,Mashhad,Electronics,Laptop,1,1200.0,1200.0,2025-10-14,3528
Brandi Vance,Tabriz,Electronics,Smartphone,5,800.0,4000.0,2025-10-14,846
Scott Stone,Ahvaz,Electronics,Smartphone,5,800.0,4000.0,2025-10-14,9147
Jesse Mckee,Ahvaz,Electronics,Headphones,3,150.0,450.0,2025-10-14,4528
Harold Collins,Rasht,Home Appliances,Washing Machine,5,1500.0,7500.0,2025-10-14,8388
Steven Cruz,Shiraz,Electronics,Smartphone,5,800.0,4000.0,2025-10-14,7682
Erin Gonzales,Kermanshah,Home Appliances,Air Conditioner,2,2000.0,4000.0,2025-10-14,7633
James Davis,Tabriz,Sports,Fitness Band,2,90.0,180.0,2025-10-14,6672
Jo Garner,Qom,Electronics,Headphones,3,150.0,450.0,2025-10-14,2155
Stephen Williams,Qom,Electronics,Tablet,4,500.0,2000.0,2025-10-14,8888
John Michael,Isfahan,Home Appliances,Washing Machine,4,1500.0,6000.0,2025-10-14,5870
Austin Khan,Kermanshah,Sports,Basketball,3,35.0,105.0,2025-10-14,2737
Andrew Morales,Kermanshah,Sports,Tennis Racket,5,180.0,900.0,2025-10-15,9273
Trevor Bryan,Qom,Home Appliances,Washing Machine,3,1500.0,4500.0,2025-10-15,709
David Bryant,Tabriz,Electronics,Headphones,1,150.0,150.0,2025-10-15,9099
Dr. Dean Curry,Tehran,Sports,Running Shoes,2,120.0,240.0,2025-10-15,5560
Eric Joseph,Rasht,Sports,Football,5,30.0,150.0,2025-10-15,3253
Mrs. Brenda Ford,Tabriz,Books,Clean Code,4,55.0,220.0,2025-10-15,8387
Carrie Sanchez,Mashhad,Books,Algorithms,4,70.0,280.0,2025-10-15,1438
Ashley Williams,Isfahan,Sports,Tennis Racket,1,180.0,180.0,2025-10-15,6850
Jennifer Green,Kermanshah,Books,Python Programming,1,45.0,45.0,2025-10-15,1871
Lydia Rodriguez,Tehran,Electronics,Laptop,5,1200.0,6000.0,2025-10-15,1330
David Snow,Ahvaz,Books,Clean Code,2,55.0,110.0,2025-10-15,9592
Clayton Tran,Kermanshah,Sports,Running Shoes,4,120.0,480.0,2025-10-15,9380
Matthew Guerrero,Tabriz,Sports,Basketball,3,35.0,105.0,2025-10-15,3227
Katherine Lewis,Tehran,Electronics,Smart Watch,1,250.0,250.0,2025-10-15,5411
Kevin Norton,Ahvaz,Home Appliances,Refrigerator,3,1800.0,5400.0,2025-10-15,8595
Brittney Walker MD,Tabriz,Home Appliances,Air Conditioner,5,2000.0,10000.0,2025-10-15,3024
Robert Henderson,Karaj,Books,Data Science Handbook,5,60.0,300.0,2025-10-15,9549
